blaigns,0.992355,0.007645,0
thwanck,0.98703,0.01297,0
scoathe,0.997666,0.002334,0
sckrengs,0.999501,0.000499,0
dwyvvs,0.989263,0.010737,0
noulls,0.181923,0.818077,0
phreighndged,0.993435,0.006565,0
skweigned,0.999928,7.2e-05,0
juinte,0.849885,0.150115,0
scwawphths,0.999679,0.000321,0
phreaste,0.367407,0.632593,0
gnauph,0.980982,0.019018,0
fraughzed,0.996119,0.003881,0
werbs,0.966693,0.033307,0
flonths,0.823426,0.176574,0
joates,0.583262,0.416738,0
splekes,0.996707,0.003293,0
klante,0.967133,0.032867,0
knempt,0.928558,0.071442,0
spleiphth,0.995767,0.004233,0
gwoofth,0.969009,0.030991,0
skyth,0.988276,0.011724,0
phroath,0.973574,0.026426,0
twyed,0.669547,0.330453,0
cweate,0.940549,0.059451,0
trircs,0.728801,0.271199,0
stumph,0.987339,0.012661,0
stroands,0.833756,0.166244,0
blyves,0.984089,0.015911,0
walns,0.941334,0.058666,0
shides,0.616301,0.383699,0
loannth,0.891947,0.108053,0
jirmed,0.82566,0.17434,0
chelgn,0.901718,0.098282,0
vupte,0.950515,0.049485,0
yeippth,0.996539,0.003461,0
neamms,0.940911,0.059089,0
spawl,0.921286,0.078714,0
snulls,0.825182,0.174818,0
raint,0.604037,0.395963,0
chule,0.735862,0.264138,0
screupps,0.998343,0.001657,0
sckruz,0.989021,0.010979,0
brins,0.457171,0.542829,0
journd,0.967599,0.032401,0
mune,0.323808,0.676192,0
splargnth,0.987285,0.012715,0
quyfts,0.939885,0.060115,0
ghulque,0.999929,7.1e-05,0
lighlte,0.954394,0.045606,0
warmbth,0.914468,0.085532,0
eled,0.397342,0.602658,0
gwimpce,0.988274,0.011726,0
blums,0.431108,0.568892,0
thrilmed,0.929841,0.070159,0
crives,0.287972,0.712028,0
twurgued,0.999397,0.000603,0
blantz,0.99109,0.00891,0
scweucks,0.988918,0.011082,0
ronched,0.275906,0.724094,0
flalged,0.776596,0.223404,0
clorlt,0.846647,0.153353,0
trubb,0.642534,0.357466,0
gleuch,0.996303,0.003697,0
pheazed,0.956448,0.043551,0
phlerbed,0.986396,0.013604,0
phom,0.988535,0.011465,0
sckweugnth,0.999659,0.000341,0
kwawds,0.985666,0.014334,0
kniegue,0.642779,0.357221,0
croophed,0.4245,0.5755,0
skwisks,0.955872,0.044128,0
squonced,0.980076,0.019924,0
dwailts,0.99803,0.001969,0
snordged,0.928255,0.071744,0
klaughv,0.956119,0.043881,0
gleeph,0.923014,0.076986,0
swoarv,0.723806,0.276194,0
heists,0.865581,0.134419,0
smoapped,0.689737,0.310263,0
bronk,0.608649,0.391351,0
squeighp,0.913365,0.086635,0
brargn,0.955378,0.044622,0
steests,0.766586,0.233414,0
shaughnch,0.976041,0.023959,0
skynk,0.910173,0.089827,0
snylb,0.950322,0.049678,0
phuilte,0.996564,0.003436,0
voolds,0.310733,0.689268,0
tweeg,0.937771,0.062229,0
kleins,0.999332,0.000668,0
scybbed,0.931963,0.068037,0
smarkes,0.995493,0.004507,0
threkced,0.996351,0.003649,0
cwoavs,0.912935,0.087065,0
sckryves,0.999539,0.000461,0
scwerck,0.983867,0.016133,0
skeegned,0.904288,0.095712,0
blolgn,0.9669,0.0331,0
gownds,0.989932,0.010068,0
vaimmth,0.91845,0.081551,0
gwuiff,0.988107,0.011893,0
ghwoarlte,0.999526,0.000474,0
twolbed,0.81701,0.18299,0
guisck,0.925792,0.074208,0
youghcks,0.957585,0.042415,0
twoke,0.758294,0.241706,0
shrieste,0.998628,0.001372,0
sckraughf,0.999975,2.5e-05,0
fluge,0.706521,0.293479,0
cwonzed,0.996998,0.003002,0
zirce,0.908935,0.091065,0
gnurk,0.768899,0.231101,0
skylk,0.966054,0.033946,0
gurque,0.973942,0.026058,0
greibs,0.967578,0.032422,0
neanth,0.977846,0.022154,0
rhighlte,0.879274,0.120726,0
phlaughfths,0.999983,1.7e-05,0
ziek,0.572694,0.427306,0
sckeeggs,0.999764,0.000236,0
gneags,0.919695,0.080304,0
sponxed,0.890721,0.109279,0
zobb,0.502906,0.497094,0
phrephths,0.999729,0.000271,0
scweuds,0.995509,0.004491,0
komf,0.943356,0.056644,0
quank,0.949725,0.050275,0
phlindge,0.978949,0.021051,0
gweighnged,0.994022,0.005978,0
koized,0.784414,0.215586,0
girks,0.92132,0.07868,0
jetched,0.590431,0.409569,0
dwoughze,0.994214,0.005786,0
gybs,0.944964,0.055036,0
ghur,0.727065,0.272935,0
proced,0.676499,0.323501,0
brirvs,0.79866,0.20134,0
verte,0.388781,0.611219,0
thrawnte,0.990939,0.009061,0
sleathe,0.987281,0.012719,0
preedge,0.863025,0.136974,0
quauste,0.968402,0.031598,0
ghlurst,0.972556,0.027444,0
dwoarmn,0.997654,0.002346,0
twauphed,0.917249,0.082751,0
phrugn,0.939977,0.060023,0
shailes,0.121438,0.878562,0
phirphed,0.885315,0.114685,0
jephth,0.692413,0.307587,0
scwoarved,0.939682,0.060318,0
thighg,0.582887,0.417113,0
shoughped,0.99904,0.00096,0
cwoughche,0.999702,0.000298,0
peelts,0.85278,0.14722,0
proog,0.823958,0.176042,0
phuiff,0.992773,0.007227,0
gwaugue,0.999112,0.000888,0
cwoafs,0.556424,0.443576,0
wheace,0.673249,0.326751,0
plainnth,0.998465,0.001535,0
scawfths,0.994076,0.005924,0
blalced,0.498895,0.501105,0
whalled,0.706575,0.293425,0
whoppth,0.991799,0.008201,0
glukes,0.96253,0.03747,0
hurgs,0.447936,0.552064,0
ghwemmed,0.999819,0.000181,0
frairs,0.989272,0.010728,0
sckweembed,0.999906,9.4e-05,0
sckroughst,0.999166,0.000835,0
closcs,0.892774,0.107226,0
gloughlte,0.995807,0.004193,0
scwoadged,0.981102,0.018898,0
dryd,0.970691,0.029309,0
eagnth,0.807116,0.192884,0
kworch,0.940259,0.059741,0
shaunns,0.995029,0.004971,0
blaummed,0.999977,2.3e-05,0
prukes,0.737496,0.262504,0
klawphth,0.996581,0.003419,0
cliz,0.322093,0.677907,0
jirnde,0.823653,0.176347,0
plaughste,0.986864,0.013136,0
vorpes,0.535176,0.464825,0
drooced,0.871448,0.128552,0
ghownge,0.99555,0.00445,0
gryte,0.849309,0.150691,0
ghempts,0.926939,0.073061,0
kraughte,0.99331,0.00669,0
squerce,0.982193,0.017807,0
scwenksed,0.996567,0.003433,0
thrabed,0.995178,0.004822,0
cilths,0.835419,0.164581,0
thrylths,0.999143,0.000857,0
narths,0.81736,0.18264,0
ghrirmbed,0.999948,5.2e-05,0
swighck,0.937571,0.062429,0
urnth,0.96283,0.037171,0
dweuthed,0.999979,2.1e-05,0
hawpth,0.997802,0.002198,0
klorphed,0.935693,0.064307,0
gweakked,0.781788,0.218212,0
keezzed,0.99528,0.00472,0
scawds,0.851482,0.148518,0
verc,0.742172,0.257828,0
sckrout,0.987324,0.012676,0
skrulge,0.997708,0.002292,0
broundge,0.936813,0.063187,0
fents,0.518857,0.481142,0
dwexte,0.996791,0.003209,0
spees,0.840824,0.159176,0
wrenked,0.917746,0.082254,0
straphte,0.991404,0.008596,0
sckogged,0.971625,0.028375,0
rafth,0.579992,0.420008,0
swonds,0.959129,0.040871,0
screuse,0.974221,0.025778,0
frarphed,0.951345,0.048655,0
splums,0.995573,0.004427,0
jeeff,0.959904,0.040096,0
frighlde,0.930558,0.069442,0
tyscked,0.963385,0.036615,0
skilte,0.972378,0.027621,0
zoidds,0.751486,0.248514,0
bourthed,0.931356,0.068643,0
fuippth,0.859549,0.140451,0
phluigued,0.995369,0.004631,0
heagg,0.874562,0.125438,0
swysks,0.993705,0.006295,0
quauzz,0.960784,0.039216,0
squarnts,0.998433,0.001567,0
miscked,0.058876,0.941124,0
prande,0.965997,0.034002,0
nighmb,0.987341,0.012659,0
skirsh,0.965513,0.034487,0
swauzz,0.959887,0.040113,0
sckoit,0.541021,0.458979,0
slarped,0.927787,0.072213,0
klylgned,0.946229,0.053771,0
gleembth,0.9952,0.0048,0
yoache,0.925311,0.074689,0
stounned,0.752332,0.247668,0
smirled,0.216072,0.783928,0
trint,0.820254,0.179746,0
thankced,0.765308,0.234692,0
hamps,0.966852,0.033148,0
franthed,0.955481,0.044519,0
phrerzed,0.995587,0.004413,0
spudes,0.977747,0.022253,0
prunced,0.860151,0.139849,0
quynced,0.712712,0.287288,0
phlinthed,0.975745,0.024255,0
haute,0.489716,0.510284,0
sprerbed,0.959392,0.040608,0
kromp,0.970468,0.029532,0
thrirgues,0.994965,0.005035,0
ghlished,0.932281,0.067719,0
gnaughste,0.997397,0.002603,0
phrefte,0.991062,0.008938,0
verks,0.41683,0.583171,0
shrom,0.942284,0.057716,0
sminck,0.721206,0.278794,0
ghwirnts,0.998783,0.001217,0
spirnte,0.962592,0.037408,0
jydged,0.628335,0.371665,0
kwurpes,0.997648,0.002352,0
menk,0.199667,0.800333,0
theindge,0.98787,0.01213,0
skraimes,0.998035,0.001965,0
taughde,0.987432,0.012568,0
squeft,0.930713,0.069287,0
gnewce,0.999551,0.000449,0
whoozed,0.893758,0.106242,0
dreced,0.864546,0.135454,0
goughfed,0.964703,0.035297,0
phlaipped,0.931101,0.068899,0
prainge,0.835625,0.164375,0
klaimths,0.998334,0.001666,0
screeld,0.522936,0.477063,0
prepth,0.996733,0.003267,0
fruffs,0.227156,0.772844,0
hournds,0.939073,0.060927,0
sneuphed,0.983642,0.016358,0
twypps,0.994006,0.005994,0
psoite,0.846549,0.153451,0
gwyphte,0.998134,0.001866,0
gwucks,0.998869,0.001131,0
cuds,0.26029,0.73971,0
dwirde,0.970073,0.029927,0
thwosed,0.987649,0.012351,0
spluscks,0.994635,0.005365,0
gwomb,0.999283,0.000717,0
blenk,0.765005,0.234995,0
spraufs,0.757114,0.242886,0
blength,0.972431,0.027569,0
thrygg,0.936917,0.063083,0
kwoopth,0.984443,0.015556,0
blylp,0.700072,0.299928,0
kwoughls,0.983635,0.016365,0
pronds,0.394631,0.605369,0
skrard,0.970167,0.029833,0
sckreic,0.866698,0.133302,0
sploarte,0.975909,0.024091,0
soughmbth,0.998619,0.001381,0
cwoughpth,0.983547,0.016453,0
gwyde,0.994173,0.005827,0
troofed,0.824694,0.175306,0
kreavs,0.990965,0.009035,0
dwoughlde,0.991366,0.008634,0
thoabb,0.935992,0.064008,0
scrobe,0.766682,0.233318,0
croffs,0.883099,0.116901,0
spung,0.822845,0.177155,0
sckweavved,0.996662,0.003338,0
smylv,0.540563,0.459437,0
ghroodged,0.999677,0.000323,0
draughthe,0.999219,0.000781,0
phlourphth,0.995798,0.004202,0
starnds,0.69451,0.30549,0
pelphs,0.961359,0.038641,0
mipt,0.5157,0.4843,0
irte,0.308703,0.691297,0
lewed,0.559602,0.440398,0
dwoarse,0.860434,0.139566,0
vunns,0.488149,0.511851,0
trunns,0.708755,0.291245,0
wupce,0.988738,0.011262,0
spauntch,0.983925,0.016075,0
gwailts,0.999623,0.000377,0
soathed,0.642307,0.357693,0
sckrys,0.993214,0.006786,0
swornt,0.975516,0.024484,0
krurts,0.99666,0.00334,0
nowndge,0.871174,0.128826,0
gurned,0.566286,0.433714,0
slonk,0.634772,0.365228,0
breul,0.727746,0.272254,0
stisked,0.394146,0.605854,0
klife,0.818498,0.181502,0
churves,0.985964,0.014036,0
voughp,0.910761,0.089239,0
knornths,0.961315,0.038685,0
phopsed,0.859306,0.140694,0
dekced,0.682322,0.317678,0
floalt,0.644423,0.355577,0
ghlawgns,0.999446,0.000554,0
ghwoice,0.962997,0.037003,0
gwoabed,0.998861,0.001139,0
smymbs,0.907902,0.092098,0
twighmn,0.99754,0.00246,0
spiemn,0.998686,0.001314,0
ghluys,0.997561,0.002439,0
knawlte,0.980832,0.019168,0
sckirque,0.999542,0.000458,0
yilte,0.544914,0.455087,0
klills,0.423599,0.576401,0
shroked,0.831066,0.168934,0
splood,0.844311,0.155689,0
ghwowns,0.999347,0.000653,0
thwawged,0.999725,0.000275,0
rerfes,0.17725,0.82275,0
skweeths,0.99653,0.00347,0
blorc,0.74661,0.25339,0
proarlt,0.889546,0.110454,0
kwowlt,0.991134,0.008866,0
seague,0.945775,0.054225,0
cwerve,0.974001,0.025999,0
slambth,0.920915,0.079085,0
janque,0.87679,0.12321,0
dolled,0.014404,0.985596,0
thweult,0.995907,0.004093,0
jourshed,0.99055,0.00945,0
tooge,0.658351,0.341649,0
thwymbth,0.997867,0.002133,0
wosts,0.845907,0.154093,0
ghroard,0.88709,0.11291,0
ghaughned,0.999304,0.000696,0
spaupps,0.928246,0.071754,0
ghrartch,0.994419,0.005581,0
dwourthed,0.999905,9.5e-05,0
sckweimmed,0.997238,0.002762,0
sckwoakes,0.998105,0.001895,0
crosk,0.254733,0.745267,0
cruilte,0.902307,0.097693,0
skewde,0.998323,0.001677,0
sckrootts,0.995787,0.004213,0
scwev,0.804749,0.195251,0
dwirked,0.450992,0.549008,0
mished,0.823967,0.176033,0
squaughbs,0.998666,0.001334,0
sprourmbth,0.999344,0.000656,0
ghleaks,0.853158,0.146842,0
cwyg,0.702084,0.297916,0
phleuld,0.96376,0.03624,0
stowche,0.987712,0.012288,0
scursed,0.764485,0.235515,0
skrere,0.968351,0.031649,0
yesks,0.70147,0.29853,0
kreunts,0.983481,0.016519,0
twowned,0.976034,0.023966,0
sworfed,0.786028,0.213972,0
strympse,0.999395,0.000605,0
pruimmed,0.9983,0.0017,0
klaich,0.847108,0.152892,0
sckruimmed,0.999803,0.000197,0
jengs,0.847007,0.152993,0
knairs,0.101757,0.898243,0
branxed,0.64186,0.35814,0
vulv,0.728079,0.271921,0
cleemn,0.948649,0.051351,0
twaft,0.686766,0.313234,0
doughphths,0.998916,0.001084,0
psoughge,0.930475,0.069525,0
dweced,0.874806,0.125194,0
squaughphs,0.997424,0.002576,0
shends,0.916754,0.083246,0
greapes,0.890485,0.109515,0
scoill,0.607581,0.392419,0
ghoocs,0.984733,0.015267,0
sckooppth,0.999482,0.000518,0
sproarst,0.834782,0.165218,0
brolvs,0.348683,0.651317,0
scumph,0.990048,0.009952,0
koathed,0.959426,0.040574,0
florths,0.829887,0.170113,0
shawved,0.988908,0.011092,0
swunzed,0.992357,0.007643,0
sheants,0.939193,0.060807,0
vaked,0.597547,0.402453,0
pelths,0.957405,0.042595,0
croapps,0.813829,0.186171,0
ploarsts,0.831932,0.168068,0
ghrawm,0.991816,0.008184,0
grerkes,0.947896,0.052105,0
noudes,0.300709,0.699291,0
flergn,0.85369,0.14631,0
bloughfed,0.943812,0.056189,0
thormths,0.592408,0.407592,0
bufes,0.810929,0.189071,0
skrulm,0.974167,0.025833,0
sckwauphed,0.999977,2.3e-05,0
staiffed,0.376281,0.62372,0
scrorms,0.987765,0.012235,0
glimbs,0.861437,0.138563,0
jaln,0.836071,0.163929,0
krurch,0.914779,0.085221,0
thrests,0.881076,0.118924,0
strumpce,0.992264,0.007736,0
rhippth,0.986863,0.013137,0
glawch,0.993493,0.006507,0
sckroadged,0.999394,0.000606,0
jucced,0.75769,0.242309,0
thrunze,0.986168,0.013832,0
scynch,0.942167,0.057833,0
orse,0.744799,0.255201,0
stroutched,0.284668,0.715332,0
thwinz,0.993497,0.006503,0
kleighste,0.999929,7.1e-05,0
pseeffth,0.958939,0.041061,0
wrorlds,0.84018,0.15982,0
struibbs,0.995499,0.004501,0
flaithe,0.890301,0.109699,0
shawmths,0.96317,0.03683,0
thopths,0.931372,0.068628,0
cloovs,0.718401,0.281599,0
sipth,0.966654,0.033346,0
feecked,0.89218,0.10782,0
wrytched,0.951279,0.048721,0
thwauks,0.946781,0.053219,0
splife,0.864147,0.135853,0
snopse,0.978681,0.021319,0
cwighbs,0.993057,0.006943,0
ceuc,0.51978,0.48022,0
thwarfs,0.905509,0.094491,0
smeighged,0.991017,0.008983,0
pheann,0.951882,0.048118,0
zephte,0.836366,0.163634,0
skrormth,0.999825,0.000175,0
yursts,0.987691,0.012308,0
thwylps,0.990161,0.009839,0
clulths,0.988372,0.011628,0
kirf,0.632646,0.367354,0
selths,0.74518,0.25482,0
pseighked,0.991771,0.008229,0
squoarp,0.987521,0.012479,0
ghergued,0.979035,0.020965,0
screums,0.989968,0.010032,0
pleuse,0.982078,0.017922,0
twyphs,0.997875,0.002125,0
blirdge,0.870849,0.129151,0
splose,0.954691,0.045309,0
drekes,0.642167,0.357833,0
sprecks,0.993909,0.006091,0
skuic,0.902099,0.097901,0
wrilte,0.776446,0.223553,0
noage,0.824181,0.175819,0
ghwault,0.99767,0.00233,0
wheug,0.996976,0.003024,0
tronkced,0.78169,0.21831,0
mooked,0.50478,0.49522,0
squamed,0.997554,0.002446,0
gois,0.793134,0.206866,0
brolphed,0.998066,0.001934,0
breles,0.881176,0.118824,0
petch,0.66735,0.33265,0
dreighphth,0.998359,0.001641,0
skwonze,0.98855,0.01145,0
quaiced,0.983213,0.016787,0
ghynk,0.976863,0.023137,0
throtched,0.539055,0.460945,0
gheudds,0.992817,0.007183,0
paik,0.938659,0.061341,0
scweered,0.788306,0.211694,0
karfs,0.979248,0.020753,0
scrowles,0.964605,0.035395,0
skroarmb,0.999954,4.6e-05,0
ghleilt,0.982109,0.017891,0
gneiked,0.931797,0.068203,0
veulde,0.925971,0.074029,0
bloathed,0.558371,0.441629,0
rhoughfth,0.999759,0.00024,0
shrunned,0.991048,0.008952,0
trympce,0.947442,0.052558,0
tauv,0.924147,0.075853,0
thoarnth,0.984317,0.015683,0
floughked,0.992721,0.007279,0
creuths,0.962472,0.037528,0
phlofe,0.975238,0.024762,0
squeukks,0.824948,0.175052,0
cwowntz,0.991777,0.008223,0
spowntce,0.998676,0.001324,0
scrabbed,0.634543,0.365457,0
ghrawde,0.997179,0.002821,0
wartes,0.415623,0.584377,0
gnulbs,0.994947,0.005054,0
fleighped,0.967005,0.032994,0
whirthe,0.707159,0.29284,0
plorch,0.932156,0.067844,0
skommed,0.998193,0.001807,0
gleetch,0.544525,0.455475,0
ghlinksed,0.999444,0.000556,0
cweash,0.889642,0.110358,0
ealte,0.46752,0.53248,0
nage,0.358885,0.641115,0
fesh,0.357386,0.642614,0
trasked,0.25831,0.74169,0
grunse,0.94657,0.05343,0
mapsed,0.815159,0.184841,0
pempced,0.519878,0.480122,0
kwaites,0.975444,0.024556,0
spalgned,0.990522,0.009478,0
lomphed,0.770921,0.229079,0
stuilds,0.937201,0.062799,0
ceepth,0.929598,0.070402,0
twencs,0.9699,0.0301,0
fawch,0.939771,0.060229,0
skalns,0.979283,0.020717,0
shruck,0.980845,0.019155,0
creathe,0.973873,0.026127,0
meaths,0.904588,0.095412,0
frardged,0.82195,0.17805,0
knorns,0.949416,0.050584,0
gnuldge,0.998853,0.001147,0
kneinth,0.999775,0.000225,0
shepths,0.998637,0.001363,0
jarkes,0.858124,0.141876,0
cwaulls,0.85589,0.14411,0
phleme,0.998557,0.001443,0
stoardge,0.992674,0.007326,0
glufe,0.820044,0.179956,0
truve,0.921871,0.078129,0
pudd,0.701165,0.298835,0
sckwepce,0.999809,0.000191,0
thex,0.860541,0.139459,0
kwogues,0.997963,0.002037,0
ghoarphths,0.991169,0.008831,0
grentse,0.920808,0.079191,0
shroavs,0.962298,0.037702,0
ghwermbed,1.0,0.0,0
slaish,0.926413,0.073587,0
cwoomb,0.994943,0.005057,0
stan,0.560197,0.439803,0
gwighze,0.99905,0.00095,0
spynth,0.97095,0.02905,0
sckwelgns,0.993936,0.006064,0
wheinge,0.997568,0.002432,0
phruze,0.919904,0.080096,0
claffs,0.955558,0.044442,0
gownce,0.917034,0.082966,0
curf,0.280218,0.719782,0
relts,0.907185,0.092815,0
druive,0.890933,0.109067,0
sckaiph,0.994499,0.005501,0
twykt,0.997131,0.002869,0
draughned,0.999879,0.000121,0
squaste,0.822284,0.177716,0
cybes,0.725407,0.274593,0
klourled,0.893374,0.106626,0
smimmth,0.951231,0.048769,0
geuk,0.911038,0.088962,0
stoaphs,0.981858,0.018142,0
phralfed,0.812313,0.187687,0
skrybs,0.908938,0.091062,0
laffth,0.890272,0.109728,0
wrergn,0.989663,0.010337,0
maunch,0.90271,0.09729,0
pseends,0.956259,0.043741,0
phlewn,0.99809,0.00191,0
throogued,0.995137,0.004863,0
grawque,0.999297,0.000703,0
slowtes,0.702926,0.297074,0
flyv,0.785874,0.214127,0
kemped,0.889764,0.110236,0
gwerdge,0.998331,0.001669,0
holps,0.876371,0.123629,0
wryn,0.872625,0.127375,0
skonned,0.895057,0.104943,0
smontse,0.997674,0.002326,0
mirnts,0.519917,0.480083,0
nuinth,0.909841,0.090159,0
moughms,0.985367,0.014633,0
strawsed,0.862786,0.137214,0
prads,0.908473,0.091526,0
pirnths,0.916293,0.083707,0
doit,0.707259,0.292741,0
blurgned,0.985364,0.014636,0
crargn,0.961995,0.038005,0
kwysed,0.969128,0.030872,0
symn,0.684967,0.315033,0
sckwoise,0.937791,0.062209,0
ghrylved,0.93485,0.06515,0
scorse,0.908778,0.091222,0
cleite,0.957043,0.042957,0
ghlaunns,0.999764,0.000236,0
ghaut,0.994881,0.005119,0
tourpths,0.89306,0.10694,0
cwildged,0.822542,0.177458,0
wralned,0.959363,0.040637,0
thwarf,0.900801,0.099199,0
phreuf,0.94721,0.05279,0
gwulled,0.898217,0.101783,0
blerled,0.141602,0.858398,0
thwolc,0.910801,0.089199,0
blypts,0.812827,0.187173,0
ghlok,0.540808,0.459192,0
cwornte,0.986408,0.013592,0
pleunte,0.988373,0.011627,0
threcks,0.972718,0.027282,0
dave,0.546133,0.453867,0
waughzed,0.999543,0.000457,0
hetts,0.753227,0.246773,0
throurds,0.991672,0.008328,0
gheimmth,0.999249,0.000751,0
sckilked,0.945533,0.054467,0
sckaughnds,0.999964,3.6e-05,0
mencked,0.913307,0.086693,0
sckwait,0.994767,0.005233,0
sheibbed,0.756456,0.243544,0
grurld,0.914953,0.085047,0
ghaugged,0.999858,0.000142,0
sckwuksed,0.998082,0.001918,0
snarced,0.68495,0.31505,0
phlowshed,0.998073,0.001927,0
mirsts,0.769134,0.230866,0
gnownsed,0.890561,0.109439,0
sawphs,0.937381,0.062619,0
shoignth,0.986672,0.013328,0
thice,0.669737,0.330263,0
ghynch,0.981412,0.018588,0
claughks,0.983191,0.016809,0
slowts,0.791174,0.208826,0
shreut,0.875298,0.124702,0
knurts,0.972509,0.027491,0
shoult,0.921972,0.078028,0
skeeb,0.961628,0.038372,0
phlerbs,0.999603,0.000397,0
nurc,0.127067,0.872933,0
soambth,0.941227,0.058773,0
rhouths,0.968836,0.031164,0
troac,0.932294,0.067706,0
sckawzed,0.982463,0.017537,0
thaips,0.984701,0.015299,0
scrurched,0.194886,0.805114,0
thabe,0.747582,0.252418,0
skrarbe,0.998613,0.001387,0
kralds,0.993564,0.006436,0
wilfed,0.649117,0.350883,0
orved,0.343775,0.656225,0
noogged,0.595858,0.404142,0
varlds,0.530235,0.469765,0
floulls,0.717568,0.282432,0
druimth,0.99177,0.00823,0
proac,0.696785,0.303215,0
yoused,0.82466,0.17534,0
rhunksed,0.885939,0.114061,0
shorth,0.965512,0.034488,0
krert,0.887285,0.112715,0
shose,0.977187,0.022813,0
sploatch,0.98834,0.01166,0
gwounned,0.995246,0.004754,0
phelve,0.914618,0.085382,0
sowntz,0.964974,0.035026,0
guicsed,0.732985,0.267015,0
klilc,0.805766,0.194234,0
sploarmbed,0.966924,0.033076,0
throaffth,0.921329,0.078671,0
quertch,0.841107,0.158893,0
scrudged,0.983855,0.016145,0
urbes,0.725384,0.274616,0
dreavved,0.789111,0.210889,0
swawque,0.734249,0.265751,0
sckrylmed,0.999728,0.000272,0
skwurnes,0.999328,0.000672,0
blosks,0.980315,0.019685,0
buifth,0.800356,0.199644,0
sprolphs,0.90541,0.09459,0
paimths,0.969592,0.030408,0
snieff,0.699714,0.300286,0
scraug,0.936677,0.063323,0
cukced,0.91386,0.08614,0
phecked,0.972696,0.027304,0
skense,0.993274,0.006726,0
splercked,0.984068,0.015932,0
snelde,0.961279,0.038721,0
gleuffth,0.993407,0.006593,0
grurl,0.816708,0.183292,0
krirgues,0.986254,0.013746,0
scwurgned,0.998966,0.001034,0
browle,0.592434,0.407566,0
ghrend,0.976009,0.023991,0
gnewld,0.933713,0.066287,0
spindge,0.725255,0.274745,0
gruscs,0.931932,0.068068,0
gurld,0.965882,0.034118,0
sckoughste,0.999882,0.000118,0
prulque,0.990987,0.009013,0
sckroonnth,0.997771,0.002229,0
plompse,0.98507,0.01493,0
sherns,0.854529,0.145471,0
streft,0.920758,0.079242,0
sprupt,0.945546,0.054454,0
sprauste,0.843387,0.156613,0
stronque,0.857592,0.142408,0
sckwuik,0.986384,0.013616,0
sckauff,0.992184,0.007816,0
krilmed,0.991605,0.008395,0
skweldged,0.999925,7.5e-05,0
vylmbs,0.989519,0.010481,0
teidds,0.358705,0.641295,0
thwived,0.946413,0.053587,0
boussed,0.948898,0.051102,0
thralts,0.820249,0.179751,0
twaws,0.874498,0.125502,0
bosped,0.640814,0.359186,0
ghimms,0.98421,0.01579,0
cempsed,0.185508,0.814492,0
sckweuzz,0.998829,0.001171,0
baized,0.628651,0.371349,0
cleldged,0.975438,0.024562,0
jethed,0.909149,0.090851,0
wetch,0.924779,0.075221,0
knoarph,0.90067,0.09933,0
phaufs,0.976424,0.023576,0
vourt,0.206055,0.793945,0
ghaitched,0.986441,0.013559,0
gighcks,0.858849,0.141151,0
phunge,0.999433,0.000567,0
knaust,0.948746,0.051254,0
thwouls,0.909746,0.090254,0
mebb,0.740157,0.259843,0
bramms,0.945052,0.054948,0
phlince,0.976566,0.023434,0
snett,0.852734,0.147266,0
clankced,0.593667,0.406333,0
umfed,0.129094,0.870906,0
smawcs,0.876654,0.123346,0
ghaun,0.991977,0.008023,0
demped,0.912411,0.087589,0
squeighfed,0.995151,0.004849,0
seulte,0.921142,0.078858,0
fyzed,0.242208,0.757792,0
staimn,0.937647,0.062353,0
pluiged,0.915931,0.084069,0
crauck,0.957517,0.042483,0
treakes,0.171492,0.828508,0
dwensed,0.744752,0.255248,0
glerthed,0.965878,0.034122,0
phaiphths,0.998022,0.001978,0
gloaphth,0.991319,0.008681,0
yawce,0.958337,0.041663,0
pleils,0.443138,0.556862,0
tyste,0.271752,0.728248,0
thwield,0.103711,0.896289,0
splirnths,0.995507,0.004493,0
slass,0.874989,0.125011,0
sckrosps,0.997821,0.002179,0
phaunch,0.935302,0.064698,0
shrewst,0.985489,0.014511,0
bliced,0.694386,0.305614,0
scurls,0.671503,0.328497,0
swoassed,0.973811,0.026189,0
vupse,0.885946,0.114054,0
gwuys,0.978743,0.021257,0
scoarth,0.930043,0.069957,0
mume,0.741256,0.258744,0
ghwerm,0.999561,0.000439,0
thwourps,0.974767,0.025233,0
quoopth,0.988224,0.011776,0
ghleefe,0.991132,0.008868,0
shrece,0.978714,0.021286,0
ghoapped,0.997554,0.002446,0
slaiths,0.78526,0.21474,0
stiksts,0.863903,0.136097,0
scrixte,0.593929,0.406071,0
grapth,0.887392,0.112608,0
vame,0.531117,0.468883,0
thrafte,0.929344,0.070656,0
knunc,0.986849,0.013151,0
phlighfths,0.999342,0.000658,0
gwerlde,0.997247,0.002753,0
nardge,0.602453,0.397547,0
pseld,0.481706,0.518294,0
vate,0.631536,0.368464,0
greamth,0.988368,0.011632,0
bleighnde,0.999885,0.000115,0
strirgns,0.941766,0.058234,0
sloant,0.936143,0.063857,0
vyfth,0.941901,0.058099,0
spreecks,0.999258,0.000742,0
eapth,0.883497,0.116503,0
cleuphed,0.920626,0.079374,0
clealled,0.64729,0.35271,0
scrause,0.983592,0.016408,0
ghralked,0.936261,0.063739,0
ghreigued,0.99854,0.00146,0
slig,0.533467,0.466533,0
rhynze,0.972489,0.027511,0
ghwoamms,0.994299,0.005701,0
speuzz,0.995109,0.004891,0
